OA11CD,LSOA11CD,LAD11NM,LSOA11NM,POPDEN,AVHHOLDSZ,OA_Area,VM1_q,VM3_q,VM4_q,VM5_q,VM6_q,VM7_q,ENG_q,RENT_q,BAME_q,TEMP_q,Croydon_In,Cr_woodlan,Cr_greensp,Area_Canop,%_Canopy O,Education_,Nursing_5,Hospital_5,NationalRo,RegionalRo,RailBuffer,Station_5,Q_Industri,Q_woodland,Q_greenspa,Q_CanopyOu,MaxAvLST,MaxAvLST_q,Roads_comb,PU5_q,PO75_q,Poll_q,VM2_q,Basement_5,Roof_Count,Q_Roof_Cou,VM2,VM3,VM4,VM5,VM6,VM7,PU5,PU75,ENG,RENT,BAME,TEMP,Hosp_Count,Rail_Count,Nursing_Co,School_Cou,Adapt_A,Adapt_B,Adapt_C,Adapt_D,Adapt_E,Adapt_F,Adapt_G,Adapt_H,Adapt_I,Adapt_J,Adapt_K,Adapt_L,Adapt_M,Adapt_N,Adapt_O,Adapt_P,Adapt_Q,Adapt_R,Adapt_S,Adapt_T,Adapt_U
E00005330,E01001068,Croydon,Croydon 042A,20.8000,2.6000,180294.785,"2","1","1","2","2","1","1","4","1","1",0.000000000000000,16.481465015080015,14.113264833247122,33362.955,18.50,0,0,0,0,0,0,0,1,1,1,2,29.380517482757568,1,,"3","4","1","1",5,1,2,35.563000000000002,9.634182929992676,20.942979812622070,0.006915274099421,43.134439034386375,7.000000000000000,6.540000000000000,7.740000000000000,0.400000000000000,17.059999999999999,29.440000000000001,17.770305825740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005332,E01001072,Croydon,Croydon 042C,2.7000,2.7000,1373235.541,"1","1","1","1","1","3","1","1","1","1",0.289231442453069,43.079893732204809,8.596859214048798,139800.627,10.18,5,0,0,0,0,0,0,5,1,1,3,29.696585655212402,1,,"1","5","1","1",0,6,4,30.359000000000002,9.520472526550291,20.304159164428711,0.002176116821353,69.697401048123297,59.000000000000000,4.390000000000000,16.949999999999999,0.480000000000000,1.300000000000000,23.960000000000001,17.668287579979093,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005335,E01001070,Croydon,Croydon 040B,50.0000,2.4000,62000.249,"2","1","1","2","1","5","3","4","2","1",0.000000000000000,11.906759367350245,0.441422297718718,13483.275,21.75,5,0,0,0,0,0,0,1,1,2,1,30.971053653293190,1,,"2","5","1","1",0,1,2,34.365000000000002,9.644916534423828,20.999000549316406,0.005679008880918,58.704603287363142,100.000000000000000,5.670000000000000,9.270000000000000,1.850000000000000,17.309999999999999,39.219999999999999,17.674080317900440,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005339,E01001072,Croydon,Croydon 042C,7.1000,2.6000,536958.988,"1","1","1","1","1","3","1","1","1","1",0.095695801339419,51.481804343155801,53.184818226735551,102970.213,19.18,0,0,0,0,0,0,0,5,1,1,2,28.525866467019785,1,,"1","5","1","1",0,1,2,30.359000000000002,9.520472526550291,20.304159164428711,0.002176116821353,69.697401048123297,59.000000000000000,4.390000000000000,16.949999999999999,0.480000000000000,1.300000000000000,23.960000000000001,17.668287579979093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004989,E01000997,Croydon,Croydon 009D,149.3000,2.9000,21284.043,"4","3","3","5","5","5","5","3","5","4",0.000000000000000,0.000000000000000,0.000000000000000,461.453,2.17,0,0,0,0,0,0,0,1,5,5,5,36.321541468302406,5,,"1","4","3","4",0,1,2,10.044000000000000,10.371359825134277,25.023059844970703,0.030569708343572,20.953973459030369,100.000000000000000,4.230000000000002,6.380000000000000,5.480000000000000,10.550000000000001,75.450000000000003,18.070201347404652,0,0,0,0,30,23,27,14,29,10,14,12,16,12,12,15,15,15,10,13,18,18,17,17,13
E00004909,E01000979,Croydon,Croydon 022E,170.4000,2.1000,21132.419,"2","5","5","5","5","5","4","2","3","4",0.000000000000000,0.000000000000000,0.000000000000000,1094.680,5.18,0,0,0,0,0,5,5,1,5,5,5,34.514514378138948,3,,"3","3","5","4",0,12,5,10.499000000000001,10.793359756469727,27.982070922851562,0.018484051665765,19.253952600365587,100.000000000000000,6.600000000000000,5.290000000000000,3.400000000000000,8.650000000000000,49.289999999999999,18.116822726254004,0,1,0,0,27,23,25,12,25,9,11,13,15,7,10,19,19,15,8,13,18,18,15,15,8
E00004908,E01000979,Croydon,Croydon 022E,155.1000,2.6000,21454.981,"2","5","5","5","5","5","4","2","3","4",0.000000000000000,0.000000000000000,0.133689532106622,1217.966,5.68,0,0,0,0,0,0,0,1,5,2,4,35.365818023681641,4,,"3","3","5","4",0,0,1,10.499000000000001,10.793359756469727,27.982070922851562,0.018484051665765,19.253952600365587,100.000000000000000,6.600000000000000,5.290000000000000,3.400000000000000,8.650000000000000,49.289999999999999,18.116822726254004,0,0,0,0,28,24,26,12,25,10,12,10,12,8,10,15,15,14,9,14,19,19,16,16,9
E00004901,E01000978,Croydon,Croydon 022D,155.5000,1.8000,18510.394,"2","5","5","5","3","5","3","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,4353.874,23.52,0,0,0,0,0,0,0,1,5,5,1,36.133586883544922,5,,"5","3","5","3",5,6,4,16.652999999999999,11.906949996948242,35.561500549316406,0.042141867561004,36.985235403084587,100.000000000000000,8.029999999999999,6.080000000000000,2.810000000000000,12.850000000000000,53.119999999999997,18.089786570449583,0,0,0,0,28,23,25,15,21,13,15,14,16,10,13,16,18,9,8,13,22,22,17,17,10
E00004980,E01000996,Croydon,Croydon 009C,153.5000,2.8000,23325.037,"3","3","3","2","3","5","5","2","5","3",0.000000000000000,0.000000000000000,0.000000000000000,967.178,4.15,0,0,0,0,0,0,0,1,5,5,5,36.901766777038574,5,,"2","2","3","3",0,1,2,13.307000000000000,10.360320091247559,24.964080810546875,0.006037538888579,40.636369913628819,100.000000000000000,5.240000000000000,4.340000000000000,5.530000000000000,5.780000000000000,74.189999999999998,18.017321673179389,0,0,0,0,23,18,21,8,23,9,12,9,12,10,9,12,11,10,8,11,15,15,13,13,10
E00004900,E01000978,Croydon,Croydon 022D,86.5000,2.0000,35368.620,"2","5","5","5","3","5","3","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,7142.665,20.19,0,0,0,0,4,0,0,1,5,5,2,34.746868133544922,4,3,"5","3","5","3",0,6,4,16.652999999999999,11.906949996948242,35.561500549316406,0.042141867561004,36.985235403084587,100.000000000000000,8.029999999999999,6.080000000000000,2.810000000000000,12.850000000000000,53.119999999999997,18.089786570449583,0,0,0,0,27,22,24,10,21,12,14,13,15,9,13,15,17,13,10,15,21,21,16,16,9
E00004981,E01000998,Croydon,Croydon 010A,96.7000,3.2000,24770.970,"4","4","4","2","4","5","5","4","5","3",0.000000000000000,0.000000000000000,16.153472682680018,4061.127,16.39,0,0,0,0,0,0,0,1,5,1,2,34.722000122070312,3,,"5","2","4","4",0,1,2,12.234999999999999,10.571269989013672,26.471319198608398,0.006391658108732,34.790065106783572,100.000000000000000,7.540000000000000,4.340000000000000,5.700000000000000,19.149999999999999,74.879999999999995,18.017321673179389,0,0,0,0,26,18,22,10,20,10,14,7,11,11,15,14,12,8,7,11,18,18,13,13,9
E00005391,E01001082,Croydon,Croydon 032E,39.6000,3.1000,115444.986,"4","1","1","2","1","5","1","5","2","1",0.000000000000000,0.000000000000000,51.643585883318543,13480.374,11.68,0,0,0,0,0,0,0,1,5,1,3,32.268229246139526,1,,"3","2","1","2",0,1,2,23.481000000000002,9.722526550292969,21.220930099487305,0.006703288248696,64.845278131895597,100.000000000000000,6.380000000000000,4.190000000000002,0.730000000000000,38.549999999999997,35.969999999999999,17.673853419317535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005310,E01001065,Croydon,Croydon 034E,40.0000,1.5000,52094.937,"2","3","4","1","1","1","1","2","1","1",0.000000000000000,0.000000000000000,2.386303334980146,9348.808,17.95,5,0,0,0,4,0,0,1,5,2,2,34.008086013793942,3,3,"1","5","3","4",0,0,1,9.613000000000000,10.436610221862791,25.792509078979492,0.002129901689953,61.327679211172359,0.000000000000000,4.090000000000000,10.380000000000001,0.700000000000000,6.130000000000000,27.010000000000002,17.680407110177210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005774,E01001164,Croydon,Croydon 001E,180.5000,1.7000,21207.047,"3","4","4","3","2","5","2","4","1","3",0.000000000000000,0.000000000000000,0.000000000000000,1469.418,6.93,0,0,0,0,4,0,0,1,5,5,4,34.615889072418213,3,3,"3","1","4","2",5,7,5,20.099000000000000,10.541009902954102,26.365989685058594,0.009100475464623,44.159808748781366,100.000000000000000,6.140000000000000,2.790000000000000,1.840000000000000,18.070000000000000,31.649999999999999,18.010743385199557,0,0,0,0,24,17,20,13,20,7,10,11,14,10,11,9,10,12,8,12,16,16,13,13,7
E00005916,E01001189,Croydon,Croydon 045B,69.6000,2.6000,34402.681,"3","2","2","5","4","1","1","3","3","4",0.000000000000000,4.152003977074813,3.472698553755190,2966.528,8.62,5,0,0,0,0,5,0,1,2,2,4,34.612025578816734,3,,"4","2","2","4",0,0,1,11.499000000000001,10.168470382690430,23.943899154663082,0.021455875384030,24.986882788941912,0.000000000000000,7.070000000000000,3.950000000000000,0.940000000000000,11.400000000000000,55.030000000000001,18.116797929673528,0,0,0,1,26,20,23,12,25,9,12,9,12,9,12,18,14,13,7,9,22,22,18,18,13
E00005498,E01001104,Croydon,Croydon 042D,40.7000,2.8000,88923.725,"1","1","1","1","1","5","1","1","1","1",0.000000000000000,4.347210498418443,10.897064629896043,14728.608,16.56,0,0,0,0,0,5,0,1,2,1,2,31.459923267364498,1,,"2","4","1","1",0,0,1,26.925000000000001,9.804922103881836,21.894559860229492,0.002394939089073,69.770460926662054,100.000000000000000,5.690000000000000,8.020000000000000,0.500000000000000,3.900000000000000,30.210000000000001,17.770305825740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005419,E01001084,Croydon,Croydon 002A,22.2000,2.8000,196651.934,"2","5","5","2","1","5","3","1","3","2",0.000000000000000,3.257121748971483,11.656616994568830,49639.247,25.24,5,5,0,0,4,0,0,1,2,1,1,32.682584381103517,1,3,"2","4","5","1",0,15,5,27.756000000000000,11.354990005493164,31.549690246582031,0.005618954750513,59.552906086386514,100.000000000000000,5.020000000000000,8.890000000000002,2.660000000000000,3.470000000000000,53.789999999999999,17.923034590419356,0,0,1,1,27,19,21,5,17,7,9,8,10,4,9,8,9,7,5,10,17,22,15,20,17
E00005411,E01001088,Croydon,Croydon 004B,80.4000,3.1000,47305.419,"3","4","3","1","4","5","4","3","5","4",0.000000000000000,10.092665766348066,30.944531313234496,6258.807,13.23,5,0,0,0,0,0,0,1,1,1,3,33.875078678131104,2,,"1","3","4","4",0,0,1,11.682000000000000,10.490590095520020,25.628200531005859,0.000000000000000,33.289787943191470,100.000000000000000,4.710000000000000,5.610000000000000,3.180000000000000,15.300000000000001,68.140000000000001,18.100372482970659,0,0,0,1,27,21,24,8,23,6,9,4,7,8,10,10,7,8,6,10,16,16,15,15,13
E00005553,E01001114,Croydon,Croydon 013E,49.1000,2.5000,80147.415,"5","5","5","5","4","5","4","5","5","5",0.000000000000000,0.000000000000000,0.000000000000000,5866.365,7.32,5,0,0,0,4,0,0,1,5,5,4,35.606420898437499,4,3,"4","1","5","4",5,7,5,9.362000000000000,12.771389961242676,39.643089294433594,0.019409892651291,28.189184486208539,100.000000000000000,7.060000000000000,2.180000000000000,3.820000000000000,37.729999999999997,72.680000000000007,18.144316709322219,0,0,0,2,38,28,33,19,32,9,14,14,19,14,15,13,14,16,11,16,28,28,24,24,15
E00005552,E01001115,Croydon,Croydon 015B,23.4000,2.5000,118032.533,"5","3","3","4","2","5","5","5","5","5",0.000000000000000,0.000000000000000,68.786402203794410,27928.598,23.66,0,0,0,0,0,0,0,1,5,1,1,35.340562647039242,4,,"5","2","3","3",0,2,3,13.092000000000001,10.445540428161623,25.527879714965820,0.014354400921397,47.259528760236591,100.000000000000000,7.530000000000000,4.950000000000000,5.950000000000000,39.320000000000000,78.349999999999994,18.186895559366071,0,0,0,0,28,18,23,11,21,11,16,11,16,14,17,13,15,7,6,9,21,21,16,16,11
E00004944,E01032569,Croydon,Croydon 045E,135.4000,2.5000,26925.454,"5","2","2","3","2","1","3","5","4","3",0.000000000000000,0.000000000000000,0.828143778955358,1864.700,6.93,0,0,0,0,0,5,0,1,5,2,4,34.626342773437500,3,,"5","1","2","2",0,3,4,21.875000000000000,10.145050048828123,23.892429351806641,0.010028228164373,45.106098263508237,0.000000000000000,8.380000000000004,2.180000000000000,2.280000000000000,58.210000000000001,60.530000000000001,18.039761235599450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004947,E01000989,Croydon,Croydon 018A,59.4000,2.5000,52642.110,"2","2","2","3","4","3","2","1","2","4",0.000000000000000,2.050486097106548,0.000000000000000,3155.958,6.00,5,0,0,0,0,0,0,1,2,5,4,32.711081418124110,1,,"1","4","2","4",0,1,2,12.609000000000000,10.084420204162598,23.503049850463867,0.008358308756550,33.769942425794291,58.000000000000000,4.570000000000000,7.230000000000000,1.180000000000000,3.660000000000000,39.210000000000001,18.091418610649374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004942,E01000986,Croydon,Croydon 021B,42.9000,2.6000,72350.264,"2","4","4","3","3","1","3","2","3","4",0.000000000000000,2.076831289313519,0.000000000000000,15530.650,21.47,0,0,0,5,0,5,0,1,2,5,1,33.664693014962332,2,4,"4","4","4","4",0,2,3,12.048999999999999,10.712089538574219,27.548469543457031,0.007397925416838,34.978651404560708,18.000000000000000,6.660000000000000,8.119999999999999,2.350000000000000,5.640000000000000,45.950000000000003,18.089786570449583,0,0,0,0,17,13,15,8,12,10,12,8,10,6,12,18,13,11,9,13,15,15,11,11,8
E00004943,E01000986,Croydon,Croydon 021B,38.9000,2.6000,76231.547,"2","4","4","3","3","1","3","2","3","4",0.000000000000000,0.000000000000000,0.233693611621647,8710.944,11.43,0,0,0,5,0,0,0,1,5,2,3,33.299446953667534,2,4,"4","4","4","4",0,1,2,12.048999999999999,10.712089538574219,27.548469543457031,0.007397925416838,34.978651404560708,18.000000000000000,6.660000000000000,8.119999999999999,2.350000000000000,5.640000000000000,45.950000000000003,18.089786570449583,0,0,0,0,17,13,15,8,14,10,12,7,9,6,12,13,13,13,9,13,15,15,11,11,8
E00005939,E01001190,Croydon,Croydon 045C,122.0000,2.3000,23651.816,"4","2","2","2","1","1","2","4","4","5",0.000000000000000,0.000000000000000,0.000000000000000,1244.097,5.26,0,0,0,0,0,0,0,1,5,5,4,34.499824523925781,3,,"3","1","2","2",0,1,2,23.324000000000002,10.219400405883791,24.223430633544918,0.006556130916856,59.742742979845943,0.000000000000000,6.520000000000000,3.420000000000000,1.600000000000000,18.870000000000001,59.159999999999997,18.186933107141758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004949,E01000989,Croydon,Croydon 018A,58.6000,2.9000,54008.637,"2","2","2","3","4","3","2","1","2","4",0.000000000000000,0.000000000000000,12.764564560545494,13294.909,24.62,0,0,0,0,0,0,0,1,5,1,1,33.610290527343750,2,,"1","4","2","4",0,9,5,12.609000000000000,10.084420204162598,23.503049850463867,0.008358308756550,33.769942425794291,58.000000000000000,4.570000000000000,7.230000000000000,1.180000000000000,3.660000000000000,39.210000000000001,18.091418610649374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005930,E01001185,Croydon,Croydon 014B,106.6000,2.0000,19375.402,"3","3","3","2","4","1","4","2","3","4",0.000000000000000,0.000000000000000,0.006667185109725,1253.452,6.47,0,0,0,0,4,0,0,1,5,2,4,34.840063095092773,4,3,"4","2","3","3",0,0,1,16.920999999999999,10.269900321960449,24.543949127197266,0.007277999173566,33.435130334643972,0.000000000000000,6.620000000000000,4.220000000000000,2.880000000000000,7.020000000000000,46.880000000000003,18.066756843567688,0,0,0,0,19,14,17,9,18,10,13,7,10,9,11,14,12,13,11,14,16,16,12,12,9
E00005515,E01001101,Croydon,Croydon 035B,41.4000,3.0000,98674.742,"1","2","2","2","3","5","1","1","1","5",0.000000000000000,0.000000000000000,0.151740445950828,18796.294,19.05,0,0,0,0,0,0,0,1,5,2,2,32.275992631912231,1,,"3","4","2","3",0,0,1,13.114000000000001,9.844522476196291,22.138130187988281,0.004911640135728,41.349177454944915,100.000000000000000,6.290000000000000,8.740000000000000,0.290000000000000,0.590000000000000,22.460000000000001,18.134870608849322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005514,E01001101,Croydon,Croydon 035B,12.8000,2.5000,257499.628,"1","2","2","2","3","5","1","1","1","5",0.000000000000000,9.240691346348520,63.606021381771328,55602.717,21.59,0,0,0,0,0,0,0,1,1,1,1,31.971914672851561,1,,"3","4","2","3",0,2,3,13.114000000000001,9.844522476196291,22.138130187988281,0.004911640135728,41.349177454944915,100.000000000000000,6.290000000000000,8.740000000000000,0.290000000000000,0.590000000000000,22.460000000000001,18.134870608849322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005595,E01001122,Croydon,Croydon 033B,9.3000,2.6000,432574.391,"1","5","5","1","1","1","2","1","2","1",0.000000000000000,15.490084082927403,62.779055212318283,138641.666,32.05,5,0,0,0,0,0,0,1,1,1,1,31.208467695448135,1,,"1","4","5","1",0,0,1,45.061999999999998,12.080470085144041,32.873138427734375,0.002614559301610,77.683330848883386,0.000000000000000,3.740000000000000,9.140000000000001,1.280000000000000,0.220000000000000,42.930000000000000,17.769683366100921,0,0,0,1,16,14,15,3,11,6,7,3,4,3,7,7,7,3,2,7,14,14,13,13,11
E00005597,E01001123,Croydon,Croydon 033C,33.7000,2.5000,77700.643,"1","2","2","1","1","2","1","1","1","2",0.000000000000000,13.649019092014916,0.000000000000000,17265.603,22.22,0,0,0,0,0,0,0,1,1,5,1,31.868060111999512,1,,"1","5","2","1",0,0,1,44.530999999999999,9.908095359802246,22.310390472412109,0.002859998684515,90.283675221533414,28.000000000000000,4.090000000000000,11.220000000000001,0.760000000000000,1.000000000000000,34.479999999999997,17.937420438749974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005516,E01001101,Croydon,Croydon 035B,42.8000,2.9000,82773.990,"1","2","2","2","3","5","1","1","1","5",0.000000000000000,0.000000000000000,0.000000000000000,11673.435,14.10,0,0,0,0,0,0,0,1,5,5,2,32.307018756866455,1,,"3","4","2","3",0,1,2,13.114000000000001,9.844522476196291,22.138130187988281,0.004911640135728,41.349177454944915,100.000000000000000,6.290000000000000,8.740000000000000,0.290000000000000,0.590000000000000,22.460000000000001,18.134870608849322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005594,E01001122,Croydon,Croydon 033B,7.5000,2.9000,569390.782,"1","5","5","1","1","1","2","1","2","1",0.000000000000000,87.887928920160036,14.168996528787606,344359.457,60.48,5,0,0,0,4,0,0,1,1,1,1,30.514522764417858,1,3,"1","4","5","1",5,1,2,45.061999999999998,12.080470085144041,32.873138427734375,0.002614559301610,77.683330848883386,0.000000000000000,3.740000000000000,9.140000000000001,1.280000000000000,0.220000000000000,42.930000000000000,17.769683366100921,0,0,0,2,16,14,15,8,11,6,7,4,5,3,7,7,7,6,5,10,14,14,13,13,11
E00005327,E01001069,Croydon,Croydon 040A,37.5000,2.7000,93816.992,"1","1","1","4","3","4","2","1","1","1",0.000000000000000,43.281783049684897,0.006776755113512,39103.572,41.68,0,0,0,0,0,5,0,1,1,2,1,31.503447341918950,1,,"4","5","1","1",0,3,4,34.131000000000000,9.764382362365723,21.353649139404297,0.014966573648801,41.204691501399743,74.000000000000000,6.870000000000000,10.380000000000001,0.990000000000000,2.780000000000000,33.020000000000003,17.777882115006012,0,0,0,0,15,13,14,8,14,10,11,9,10,3,11,18,14,8,4,5,11,11,7,7,7
E00005326,E01001074,Croydon,Croydon 041E,29.1000,2.2000,157585.249,"3","2","2","3","2","5","2","4","2","1",5.662531872696912,2.127145635918994,14.598038410625650,35914.197,22.79,5,0,0,0,0,5,0,5,2,1,1,31.990366101264954,1,,"4","3","2","2",0,5,4,25.300000000000001,10.069680213928223,23.370229721069336,0.008331860213422,47.569824680625622,100.000000000000000,6.690000000000000,5.970000000000000,1.180000000000000,21.570000000000000,41.719999999999999,17.674080317900440,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005279,E01001066,Croydon,Croydon 034F,102.1000,2.4000,19675.007,"5","1","1","4","4","1","3","5","3","3",0.000000000000000,12.351139224954219,5.950093452525056,1983.020,10.08,0,0,0,0,0,0,0,1,1,2,3,34.778524398803711,4,,"2","3","1","5",0,6,4,7.841000000000000,9.727383613586426,21.378320693969727,0.015717118473781,33.209373214042628,0.000000000000000,5.240000000000000,5.100000000000000,2.480000000000000,55.070000000000000,53.799999999999997,18.004864576891791,0,0,0,0,24,14,19,13,21,9,14,12,17,14,15,13,13,11,8,9,16,16,14,14,12
E00005324,E01001075,Croydon,Croydon 040C,77.1000,2.5000,41920.987,"1","3","4","2","1","2","2","2","1","1",0.000000000000000,0.000000000000000,0.109028870776166,7447.212,17.76,0,0,0,5,4,0,0,1,5,2,2,33.691576639811196,2,5,"3","3","4","1",0,16,5,30.584000000000000,10.451660156250000,26.580739974975582,0.007316383455718,69.241775454198034,27.000000000000000,6.600000000000000,6.290000000000000,1.020000000000000,8.660000000000000,30.370000000000001,17.770305825740259,0,0,0,0,14,11,12,4,10,8,9,9,10,5,9,9,10,10,8,12,12,12,9,9,6
E00004890,E01000979,Croydon,Croydon 022E,105.0000,1.7000,18907.617,"2","5","5","5","5","5","4","2","3","4",0.000000000000000,0.000000000000000,0.000000000000000,1443.938,7.64,0,0,0,0,4,0,0,1,5,5,4,34.723289913601349,3,3,"3","3","5","4",5,12,5,10.499000000000001,10.793359756469727,27.982070922851562,0.018484051665765,19.253952600365587,100.000000000000000,6.600000000000000,5.290000000000000,3.400000000000000,8.650000000000000,49.289999999999999,18.116822726254004,0,0,0,0,27,23,25,17,24,9,11,13,15,7,10,14,14,17,11,16,18,18,15,15,8
E00004891,E01000977,Croydon,Croydon 022C,102.6000,2.1000,20870.864,"4","3","3","4","4","5","5","4","3","4",0.000000000000000,0.000000000000000,0.000000000000000,3581.469,17.16,0,0,0,0,4,0,0,1,5,5,2,34.756631851196289,4,3,"5","3","3","3",0,8,5,16.527999999999999,10.320010185241699,24.623619079589844,0.011813925260886,33.810385500400045,100.000000000000000,7.800000000000000,6.250000000000000,5.500000000000000,24.600000000000001,49.670000000000002,18.089786570449583,0,0,0,0,28,20,24,12,23,12,16,13,17,12,16,16,16,13,11,14,20,20,15,15,11
E00004892,E01000976,Croydon,Croydon 022B,115.3000,2.3000,27629.026,"4","4","4","4","5","5","5","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,952.874,3.45,5,0,0,0,4,0,0,1,5,5,5,35.642676217215403,5,3,"5","2","4","4",5,6,4,9.722000000000000,10.500559806823730,26.045089721679688,0.012067177871425,19.377270028865144,100.000000000000000,8.289999999999999,3.960000000000000,5.730000000000000,15.170000000000000,47.850000000000001,18.116822726254004,0,0,0,1,35,28,32,18,33,12,16,13,17,12,14,17,16,17,13,17,27,27,22,22,16
E00004894,E01000976,Croydon,Croydon 022B,86.0000,2.4000,31064.543,"4","4","4","4","5","5","5","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,2263.078,7.29,5,0,0,0,4,0,0,1,5,5,4,35.126915931701660,4,3,"5","2","4","4",5,6,4,9.722000000000000,10.500559806823730,26.045089721679688,0.012067177871425,19.377270028865144,100.000000000000000,8.289999999999999,3.960000000000000,5.730000000000000,15.170000000000000,47.850000000000001,18.116822726254004,0,0,0,2,34,27,31,18,31,11,15,12,16,11,14,16,15,16,12,16,26,26,21,21,15
E00005766,E01001161,Croydon,Croydon 003D,49.9000,3.2000,69398.896,"5","3","3","2","1","4","5","5","5","3",0.000000000000000,4.950681885369806,25.589913836039223,8184.855,11.79,5,0,0,0,0,0,0,1,2,1,3,33.877725124359131,2,,"1","3","3","3",0,0,1,13.550000000000001,10.425399780273438,25.633619308471680,0.006668739264042,51.361302538304429,64.000000000000000,4.050000000000000,6.010000000000000,4.860000000000000,44.729999999999997,71.640000000000001,18.017321673179389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005198,E01001049,Croydon,Croydon 023C,48.3000,2.5000,49855.772,"1","5","5","1","4","4","2","1","4","4",0.000000000000000,5.897046434281768,0.000000000000000,12491.074,25.05,0,0,0,0,0,5,0,1,2,5,1,33.841129302978516,2,,"2","5","5","2",0,5,4,23.010000000000002,11.168700218200684,31.092929840087891,0.002573676721978,30.712537250253817,67.000000000000000,5.560000000000000,12.359999999999999,1.650000000000000,0.390000000000000,62.130000000000003,18.089786570449583,0,0,0,0,18,16,17,6,13,9,10,7,8,4,9,18,10,6,6,11,11,11,9,9,8
E00005119,E01001028,Croydon,Croydon 038A,29.9000,3.1000,109478.354,"1","5","5","1","3","5","1","1","3","2",0.000000000000000,3.653513093247813,0.000000000000000,26890.804,24.56,0,0,0,0,0,0,0,1,2,5,1,32.207302411397301,1,,"1","5","5","2",0,0,1,23.337000000000000,13.831839561462402,47.177101135253906,0.003082048306727,35.242254945157917,100.000000000000000,3.920000000000000,11.400000000000000,0.810000000000000,0.740000000000000,49.299999999999997,17.817321482904468,0,0,0,0,17,15,16,5,12,7,8,3,4,3,8,10,8,5,4,9,9,9,8,8,7
E00005118,E01001029,Croydon,Croydon 038B,45.9000,2.5000,82070.573,"2","4","4","1","3","5","3","2","3","2",0.000000000000000,0.000000000000000,1.088731131669563,16241.924,19.79,0,5,0,5,0,0,0,1,5,2,2,33.471653802054270,2,4,"3","5","4","2",5,12,5,20.430000000000000,10.542340278625488,26.946460723876953,0.004258550743384,41.349177454944915,100.000000000000000,6.400000000000000,11.230000000000000,2.120000000000000,7.550000000000000,45.500000000000000,17.817321482904468,0,0,1,0,24,15,17,11,15,10,12,8,10,6,12,13,11,10,9,13,12,17,9,14,14
E00005199,E01001050,Croydon,Croydon 023D,107.5000,1.6000,22994.316,"3","5","5","4","1","5","4","5","4","4",0.000000000000000,0.000000000000000,0.000000000000000,4741.831,20.62,0,0,0,5,4,0,0,1,5,5,2,34.102686882019043,3,5,"2","5","5","2",0,0,1,19.835000000000001,13.306960105895996,45.379959106445312,0.014719727507255,64.918148807634168,100.000000000000000,5.670000000000000,11.170000000000000,3.690000000000000,35.899999999999999,57.359999999999999,18.116822726254004,0,0,0,0,26,18,21,8,18,10,13,8,11,11,15,11,14,12,9,14,17,17,15,15,11
E00005435,E01001089,Croydon,Croydon 004C,97.8000,2.5000,46353.465,"4","4","4","4","5","4","5","4","4","4",0.000000000000000,0.000000000000000,0.000000000000000,4683.328,10.10,0,0,0,5,0,5,5,1,5,5,3,34.302532489483170,3,4,"1","3","4","4",5,11,5,11.679000000000000,10.519969940185547,26.214269638061523,0.013660483279578,23.004299993091028,68.000000000000000,4.880000000000000,5.610000000000000,5.650000000000000,22.710000000000001,64.840000000000003,18.100372482970659,0,1,0,0,28,20,24,18,23,7,11,12,16,11,12,17,16,16,12,16,16,16,15,15,10
